id,block_timestamp,event_index,extrinsic_index,phase,module_id,event_id,extrinsic_hash,finalized,params
2261960800000,1726846578,22619608-0,,2,staking,EraPaid,0xdbc08e6df4e9f28bfd5b814b7bdcad9f629152e210152d5185fffd239ee9a950,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1571, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4054612162272471', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '39766015538835', 'name': 'remainder'}]"
2260521300000,1726760178,22605213-0,,2,staking,EraPaid,0x7ef1fae4de95f01a7ab8532b7a8aa5202dc448a5e00d07fe314b9fbedee725a4,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1570, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4054447262564728', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '39175193682243', 'name': 'remainder'}]"
2259093900000,1726673778,22590939-0,,2,staking,EraPaid,0xff2dfc071ac0ef52840c29ef7129bb85f4aacbb0dc2ddd4fce6d9976c67b3260,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1569, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4055017615460690', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37484391817726', 'name': 'remainder'}]"
2257686700000,1726587378,22576867-0,,2,staking,EraPaid,0x14b0c0d518d7aaa95d178c11995aef3838b1e8b63ffd0349fa1821b533fbbad8,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1568, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4053608613940662', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37773332335764', 'name': 'remainder'}]"
2256262800000,1726500978,22562628-0,,2,staking,EraPaid,0x0b8b4929cb1df15824130c490d21d3a54f642221c993834e538128bac01e93f2,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1567, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4043118308975033', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '46812825937391', 'name': 'remainder'}]"
2254824600000,1726414578,22548246-0,,2,staking,EraPaid,0x6ea0e132b982f248a2a728c4aa34ae13ba77a9e91b3bb108a51557e3078726f8,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1566, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4050995924199730', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37709023457667', 'name': 'remainder'}]"
2253388500000,1726328178,22533885-0,,2,staking,EraPaid,0x27b710a48ba052fbae48645022909b95b8b521daebdc5b875cf4c4ce5e7f2799,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1565, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4049089060116270', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '38934675385460', 'name': 'remainder'}]"
2251948900000,1726241778,22519489-0,,2,staking,EraPaid,0xfaccff27de8475c43a2a44ec6dcf8785389edfc0beb2297876d247f6a9980f10,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1564, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4032130105809003', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '54415858010039', 'name': 'remainder'}]"
2250509500000,1726155378,22505095-0,,2,staking,EraPaid,0x065a5431ac0a26c94d57229103983ec51421541abfabbe74cc04253960e514af,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1563, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4034316434908200', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '51469964533985', 'name': 'remainder'}]"
2249070100000,1726068978,22490701-0,,2,staking,EraPaid,0xd5888f01d02894ce64ad7281a995c5f636c2917f93d060ffca24b2b207ca12da,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1562, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4048611833224845', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '35699731696819', 'name': 'remainder'}]"
2247631900000,1725982578,22476319-0,,2,staking,EraPaid,0x645314352333e9aae3e283f94c893aa597008cd9c5423e7eeed12c62f6385032,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1561, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4048951549357404', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '34598795422704', 'name': 'remainder'}]"
2246193300000,1725896178,22461933-0,,2,staking,EraPaid,0x61f14f20b382da141b6ba1b5b93956435d86d7ed676ca7bb36a673229cfeb754,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1560, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4048008179116199', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '34512953990073', 'name': 'remainder'}]"
2244756100000,1725809778,22447561-0,,2,staking,EraPaid,0xed9e1687c48f85a3d147e5bae5d2004b6941aa02ef5edabff1ca6c5a9d824168,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1559, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4046776835283293', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '34617448904167', 'name': 'remainder'}]"
2243317300000,1725723378,22433173-0,,2,staking,EraPaid,0x958761c038cbb20f7dfa1094096dcc2965b7519c980961f3a050f34ea6e167e8,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1558, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4045718211070907', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '34301096176766', 'name': 'remainder'}]"
2241878500000,1725636984,22418785-0,,2,staking,EraPaid,0xf23a9228b4c4b0819671b8a3591b431c8f59b727b400ff5d544f567c6aadb287,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1557, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4035369368903497', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '43821657987793', 'name': 'remainder'}]"
2240440200000,1725550578,22404402-0,,2,staking,EraPaid,0xe86b398ae9a394eff272b9eea74ee4a9c5d9c7040deb2b3d0c230289af7ad98c,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1556, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4042552698570138', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '35530504181011', 'name': 'remainder'}]"
2239006900000,1725464178,22390069-0,,2,staking,EraPaid,0xcc798cdeefaf74b8e14f9a342885f1e27a2b9a8a9588994df0d9e07eedaf45c9,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1555, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4038185675865180', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '39125426195897', 'name': 'remainder'}]"
2237573300000,1725377778,22375733-0,,2,staking,EraPaid,0x4c0ea0b60c731f5fd553ab4315ca0e03af5057dc1c9be5186a9eb0d9a1d61aab,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1554, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4036704489383738', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '39137161666278', 'name': 'remainder'}]"
2236141400000,1725291378,22361414-0,,2,staking,EraPaid,0x5f2eed7aeec0f28d0790526bbcd8765b0dc744190843415d45e6bc9ead8a8fbd,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1553, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4019384839829566', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '55037843537755', 'name': 'remainder'}]"
2234708700000,1725204984,22347087-0,,2,staking,EraPaid,0x42c3e15445df3d5a1fbbc3b2922bf4471f5dcf5127f866547e25db07b59c6ff1,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1552, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4035869176465869', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37684466034095', 'name': 'remainder'}]"
2233273500000,1725118578,22332735-0,,2,staking,EraPaid,0xd72f7b8e89399fde2d039bfe9ba1ec636bf9d60975b08b006979c48da9ea7662,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1551, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4022203979808024', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '50645640870099', 'name': 'remainder'}]"
2231837600000,1725032178,22318376-0,,2,staking,EraPaid,0x370ba4c206da3f2f2d29e77d408d5a83fda3982657f8c0d62bda11916af55f6b,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1550, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4020514334594672', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '50824805577801', 'name': 'remainder'}]"
2230403300000,1724945778,22304033-0,,2,staking,EraPaid,0xd47526803f5032a61fad512b0c17416c117ebd3180e31d7b1764837dc613d647,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1549, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4020650129391413', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '49589127092374', 'name': 'remainder'}]"
2228967200000,1724859378,22289672-0,,2,staking,EraPaid,0x3e9cf10ed46bb595d51e21b52bbc91b021add4b9f33f5d7810005610302c45da,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1548, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4034269147820751', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '34888136729698', 'name': 'remainder'}]"
2227535200000,1724772978,22275352-0,,2,staking,EraPaid,0x6d968a966388beda70bc9bb32aad7e048c8dd53d2ea59ac906f4c638ca45f4dc,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1547, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4019054179005227', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '49338696750369', 'name': 'remainder'}]"
2226101200000,1724686578,22261012-0,,2,staking,EraPaid,0x1255d021a292885f0d67f97fbf248e3dff5df41203d9c4c678c69ff69c6e92d2,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1546, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4018605870774655', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '48673790087511', 'name': 'remainder'}]"
2224666800000,1724600178,22246668-0,,2,staking,EraPaid,0x60d0e4dedaf114d0d5d1df6a94dc6b35732c9ca153b33588011f7297e3ffc921,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1545, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4020226853478094', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '45591450627935', 'name': 'remainder'}]"
2223230400000,1724513778,22232304-0,,2,staking,EraPaid,0x2dbe7ca7f7fbf502c96a4153349286e9c481cce3aaf45a2442268c6678a61781,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1544, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4019336207910625', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '45324428464321', 'name': 'remainder'}]"
2221796000000,1724427378,22217960-0,,2,staking,EraPaid,0x42187b7866f7849e29abbc4d946c6dcb251e1574603cac9b4eb33d2706f96f4a,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1543, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4022161217109711', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '41779992275369', 'name': 'remainder'}]"
2220360700000,1724340978,22203607-0,,2,staking,EraPaid,0xa978d8c59d562f32222163e565e37cc27cb37c479dc5044b264080f19b39f890,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1542, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4033024050174098', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '29804875669437', 'name': 'remainder'}]"
2218925100000,1724254578,22189251-0,,2,staking,EraPaid,0x3a3fb5d43f8743f396f7668ca0c1c55bf30976cd5ebc5720e5c84c86e1a2b979,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1541, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4024684273450882', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '36647146716248', 'name': 'remainder'}]"
2217492900000,1724168178,22174929-0,,2,staking,EraPaid,0x8a4184a43e1bdd4d6e8f795c15a0e00cb37f65397f3941ba252b85c759d8787a,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1540, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4022716408784209', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37888974138706', 'name': 'remainder'}]"
2216062300000,1724081778,22160623-0,,2,staking,EraPaid,0x124dd270e2e9121e64b1d4cf2bd2e016e65960186d9ff3ebb322af140f8e55f3,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1539, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4028433385372484', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '31060649404505', 'name': 'remainder'}]"
2214624800000,1723995378,22146248-0,,2,staking,EraPaid,0x2435ef265066dd463bc60390d84350d463cf59d93d30f2957dbe11478eabf747,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1538, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4017242961989607', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '40724890158294', 'name': 'remainder'}]"
2213187900000,1723908978,22131879-0,,2,staking,EraPaid,0xffb9c5d3b35bfe91c78260dade55cc250b791961f1efd6bb871785004201868d,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1537, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4015184711469111', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '41663377983268', 'name': 'remainder'}]"
2211759200000,1723822578,22117592-0,,2,staking,EraPaid,0xba0be691a17c6d750b988d54095a2aaaa575c81674429942a875e907c48173ef,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1536, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3998902509723267', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '57326073477262', 'name': 'remainder'}]"
2210329700000,1723736178,22103297-0,,2,staking,EraPaid,0xf66b2f66bb8c67cf5990514abe4954fe7014eb8323f799ce6c8a6131b9720efe,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1535, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4004079689065527', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '51054003408418', 'name': 'remainder'}]"
2208895100000,1723649778,22088951-0,,2,staking,EraPaid,0x7cfd017bfc9073ac80a848d469a4a15c3d83c14286dc4c0af24ad3a1b5615d72,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1534, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4008731918195262', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '45306947986877', 'name': 'remainder'}]"
2207462900000,1723563378,22074629-0,,2,staking,EraPaid,0xcbf196fccfcddde0bd1f2e10dd722385f5325aa4f884fc38e89f2bd9e9f4c488,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1533, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4006379372838265', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '46580718937767', 'name': 'remainder'}]"
2206027300000,1723476978,22060273-0,,2,staking,EraPaid,0x2a87bb3dd91b948d84f431c8fdfa5f21835273197e9644ff1d450a1ce0816538,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1532, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3998534831261284', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '52978803112271', 'name': 'remainder'}]"
2204591600000,1723390584,22045916-0,,2,staking,EraPaid,0x74ae0eef16a9b97945629b1301b5f31ec6b83bf1b2cefef36e719ac0b5e3ef46,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1531, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4005592423388406', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '44805717854590', 'name': 'remainder'}]"
2203152300000,1723304184,22031523-0,,2,staking,EraPaid,0xf3394b137c04721ac9896edb400bd65450bcfaaee019b2621457b9aab1a55449,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1530, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3998572706329997', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '51010091139107', 'name': 'remainder'}]"
2201713500000,1723217778,22017135-0,,2,staking,EraPaid,0x41faa12ac58a5a89f52d3e7d2c4961847e3c798103ea92b4ea2d28722db99c62,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1529, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4005460000637419', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '43034643281549', 'name': 'remainder'}]"
2200278200000,1723131378,22002782-0,,2,staking,EraPaid,0x0d8abc517c7638d5382466ae07a9cf2da8b65e5defa64055e99f6f2b97132269,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1528, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4010068599780583', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37339033811680', 'name': 'remainder'}]"
2198841900000,1723044978,21988419-0,,2,staking,EraPaid,0xf2add389fd6844a7a64e77cd73ed23b2574f4ba5fd089235ea48f5db79264053,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1527, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '4006640080542203', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '40011599318160', 'name': 'remainder'}]"
2197405600000,1722958578,21974056-0,,2,staking,EraPaid,0x776113919ffeee2fe60e04e62b6b5a76c5c913f85fa67a9680b94effee9a4477,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1526, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3999684570981337', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '45467744557696', 'name': 'remainder'}]"
2195970900000,1722872178,21959709-0,,2,staking,EraPaid,0x34cecdff1aec93b58afe27d3c372142a1040ff643ddb183b3da65904a4d81032,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1525, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3992760386666156', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '51676683292227', 'name': 'remainder'}]"
2194537300000,1722785778,21945373-0,,2,staking,EraPaid,0xbde7cb7aa874c22df8c07f79b97e8462c47d16f9067f3f1e21f97821f3062fd8,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1524, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3997895387887660', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '44963828253420', 'name': 'remainder'}]"
2193104500000,1722699378,21931045-0,,2,staking,EraPaid,0x4b6c408819f2f4ad3b86bcd1529124d3875b4fee017d297cdf70fe9173c8f4b6,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1523, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3996943912956663', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '44558326815463', 'name': 'remainder'}]"
2191674300000,1722612984,21916743-0,,2,staking,EraPaid,0xd69c035fa3d33d71d28323e68517703d41b025eeddd511c03c306a71d63bb2df,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1522, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3981308758204865', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '59348013002527', 'name': 'remainder'}]"
2190244800000,1722526578,21902448-0,,2,staking,EraPaid,0xc2fa4bd66f0675f4b37cd032d2a07bb4df847670131e404108df6585a4122309,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1521, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3979342380626405', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '60258877723828', 'name': 'remainder'}]"
2188811100000,1722440178,21888111-0,,2,staking,EraPaid,0x882caec9b6ecbac76168fbda48323659e33e1ace0effa4147735766576f0ae39,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1520, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3985840203785758', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '52673629218424', 'name': 'remainder'}]"
2187376300000,1722353778,21873763-0,,2,staking,EraPaid,0x6d2d15141b81188480a51f82d768e883e9ab2aba6bc88e2eaa957f8fd98c8011,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1519, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3976673072684786', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '60730262348827', 'name': 'remainder'}]"
2185946300000,1722267378,21859463-0,,2,staking,EraPaid,0xcc8cf6969289f24fa6639fbd0a149fa58237937664010068f3a961378846f056,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1518, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3976481397638663', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '59792475257368', 'name': 'remainder'}]"
2184512700000,1722180978,21845127-0,,2,staking,EraPaid,0xed23ae58388bd19dda852791bfbfcaae692495fd44b57ba74a491a4fd97c411d,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1517, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3991414333399642', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '43742230260984', 'name': 'remainder'}]"
2183079600000,1722094578,21830796-0,,2,staking,EraPaid,0x1d63c2b8773166ddf90a53ba1c3d818e37c250df646a94adbec4e62537d84f5f,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1516, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3993509323782846', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '40569052627543', 'name': 'remainder'}]"
2181644000000,1722008178,21816440-0,,2,staking,EraPaid,0x3ce73c5216beb924d1a24627b488f223c3c0d7fbf9e2013e79682e101a3d18ee,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1515, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3983820463021457', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '49156975072754', 'name': 'remainder'}]"
2180211100000,1721921778,21802111-0,,2,staking,EraPaid,0xe61c224439dbc6604a3e383289f1a3a4e0105ed9953cd943b8858015b44fa628,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1514, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3980028134753255', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '52225534389110', 'name': 'remainder'}]"
2178776400000,1721835378,21787764-0,,2,staking,EraPaid,0x07650e59135943b0f0f0356722c7befd6c6cd5329937b36961e586ee88025d82,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1513, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3980088883023085', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '50687722675325', 'name': 'remainder'}]"
2177344600000,1721748978,21773446-0,,2,staking,EraPaid,0x6461a14b0763d53ef0b4e25423c18de8dc21922fd9d77eda9691312b87482b3e,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1512, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3989066878221337', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '40612856515229', 'name': 'remainder'}]"
2175921700000,1721662578,21759217-0,,2,staking,EraPaid,0x6122ddc73a6b0621cd3d231c7e018074ce8726a5632ab7b8fa6757760947d311,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1511, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3981647122638626', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '47791601951231', 'name': 'remainder'}]"
2174486300000,1721576178,21744863-0,,2,staking,EraPaid,0xd6e28cf65608bbe38537ec44f20732eb3b555f8bf2248530795da83e0d77134f,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1510, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3983891277156783', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '44060015038068', 'name': 'remainder'}]"
2173053500000,1721489778,21730535-0,,2,staking,EraPaid,0x2a4d2bf90381b72300adf619c60238ed60e402322e85409e69f27b4584cfb226,True,"[{'type': 'U32', 'type_name': 'EraIndex', 'value': 1509, 'name': 'era_index'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '3989614905654809', 'name': 'validator_payout'}, {'type': 'U128', 'type_name': 'BalanceOf', 'value': '37256758597919', 'name': 'remainder'}]"
